Where should the next Director General for the WHO come from?	Text: response to the Ebola outbreak [1] .	0
How is the term end point consolidation described  with regard to pneumonia diagnosis?	New conjugate vaccines against Haemophilus influenzae type b and Streptococcus pneumoniae have contributed to decreases in radiologic, clinical and complicated pneumonia cases and have reduced hospitalization and mortality.	0
What vaccinia vectors were created to address safety concerns?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
What vaccinia vectors were created to address safety concerns?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What would  have the number of confirmed cases on the Diamond Princess cruise ship,  without a movement restriction starting on the 5th February 2020?	A backcalculation method was employed to estimate the incidence of infection.	0
When does the camel calving season?	Juvenile DCs appear to host active infection more often than adult DCs and thus the sacrificial slaughter of DCs, which must be five years of age or older (termed a thane), may not be accompanied by significant risk of exposure to infection.	1
How is Venezuelan equine encephalitis virus transmitted?	VEEV is a positive-strand RNA virus that is transmitted by mosquitoes and that is naturally present in rodent reservoirs (1) .	1
What is the difference between the Tokachi09 and Irish coronavirus genomic sequences?	The p12.7 gene of the two Irish ECoVs did not have deletions or insertions, and the nucleotide identities were 98.8-99.7% between these viruses and the other ECoVs (NC99, Tokachi09, Obihiro12-1 and Obihiro12-2).	1
What seasonal differences were found?	We observed important seasonal differences, with circulation of Human Metapneumoviruses, RSV A and B and coronavirus only during summer; whereas parainfluenza viruses were identified only during winter.	1
How far can pathogenic bacteria spread in a coughed aerosol?	Such findings expand our understanding of the possibilities for droplets to transmit respiratory viruses in many settings, including hospital waiting rooms, emergency departments, treatment rooms, open intensive care facilities and private patient rooms.	1
How safe is NYVAC?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
What is the molecular structure of bovine coronavirus?	Text: B ovine coronavirus (BCoV) belongs to the Nidovirales order, the Coronaviridae family, the Coronavirinae subfamily, and the Betacoronavirus (https://talk.ictvonline.org/ ICTV/proposals/2008.085-122V.v4.Coronaviridae.pdf).	0
How long did it take to publish the full genomic sequence of SARS-CoV-2 after it was identified?	The national and international response demonstrates the complex link between public health, science and politics when an outbreak threatens to impact on global economies and reputations.	0
How many serotypes of adenovirus are there?	There are 53 serotypes of adenovirus, many of which have been explored as vaccine vectors.	1
What is hepcidin?	MATERIALS AND METHODS: The study material consisted of 15 calves of different ages and sexes brought to the Training, Research and Application Center at the Kafkas University Faculty of Veterinary Medicine with suspected neonatal septicemia.	0
What is the advantage of adenovirus vector?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What is Tamiflu?	Patchouli alcohol could inhibit influenza virus with an IC(50) of 4.03 ± 0.23 µM.	0
What is the primary etiology of acute respiratory infection?	Crucially, unlike conventional phase 1 studies, challenge studies include evaluable efficacy endpoints that then guide decisions on how to optimise subsequent field studies, as recommended by the FDA and thus licensing studies that follow.	0
When does influenza activity increase?	Influenza activity generally increases during austral winter, corresponding to summer in Europe [5] .	1
What is the effect of host immune response to  the viral delivery vector on the efficacy of vaccination?	Recently, these vaccines have been evaluated as delivery vectors for heterologous antigens, as a means of simultaneous vaccination against two pathogens.	0
What does the N-protein, as an RNA-binding protein, do?	As an RNA-binding protein that engages the hairpin termini of the genomic segments with high affinity [49, 50] , it limits the access of the RNA to host nucleases and helps to render viral replication a closed process within the cytoplasm.	1
What kind of immune responses are most effective in preventing PED virus?	Therefore, it is necessary to develop an effective oral vaccine against PEDV infection.	0
What did the clinical trial with VRP show?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What are the 4 structural proteins of the pestivirus polyprotein?	This strategy allows manipulation of viral cDNA by targeted recombination-mediated mutagenesis within bacteria.	0
What is the anti-influenza benefit of carageenan?	The anti-influenza activity was shown by subgroup analysis of 49 influenza infected patients who benefited from a 3.3 days faster recovery from symptoms.	1
Where do the LAIV replicate?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What is DC-GENR and where is  it expressed?	Dendritic cell-specific ICAM-grabbing non-integrin-related (DC-SIGNR, also known as CD209L or liver/lymph node-specific ICAM-grabbing non-integrin (L-SIGN)) can interact with a plethora of pathogens including HIV-1 and is expressed in placental capillary endothelial cells [2] .	1
